algorithm,value,std
sphincsshake256ssimple,719.4485950000001,0.519069
sphincsshake256fsimple,79.13276800000001,0.190143
sphincsshake192ssimple,852.546271,0.650236
sphincsshake192fsimple,41.814012999999996,0.16381300000000001
sphincsshake128ssimple,503.017426,0.483831
sphincsshake128fsimple,27.581467,0.17252
sphincssha2256ssimple,435.658202,0.301287
sphincssha2256fsimple,47.817043,0.167145
sphincssha2192ssimple,496.78706900000003,0.353831
sphincssha2192fsimple,25.574661,0.187491
sphincssha2128ssimple,272.267383,0.24465
sphincssha2128fsimple,16.615526,0.188142
mldsa87,4.223968,0.16477
mldsa65,4.133198,0.171249
mldsa44,3.851414,0.15422799999999998
falcon512,12.656134,1.054925
falcon1024,29.575447,2.138782
RSA,203.96045900000001,53.540124
EC,3.1231269999999998,0.13092
