algorithm,value,std
sphincsshake256ssimple,205.306943,0.309714
sphincsshake256fsimple,205.246843,0.357493
sphincsshake192ssimple,206.195243,0.384308
sphincsshake192fsimple,206.316843,0.35568299999999997
sphincsshake128ssimple,205.948386,0.311944
sphincsshake128fsimple,206.193957,0.380516
sphincssha2256ssimple,205.397771,0.352881
sphincssha2256fsimple,205.581786,0.299667
sphincssha2192ssimple,206.321643,0.289964
sphincssha2192fsimple,206.653,0.376583
sphincssha2128ssimple,206.431157,0.346217
sphincssha2128fsimple,206.455671,0.351333
mldsa87,206.633257,0.263877
mldsa65,206.458986,0.35978699999999997
mldsa44,207.11479999999997,0.384715
falcon512,205.9077,0.24784600000000004
falcon1024,207.287214,0.36189000000000004
RSA,204.268114,0.27735
EC,204.53544300000001,0.26214
