algorithm,value,std
sphincsshake256ssimple,37.831171,0.250409
sphincsshake256fsimple,37.942485999999995,0.338392
sphincsshake192ssimple,38.053886,0.344891
sphincsshake192fsimple,37.786443000000006,0.249536
sphincsshake128ssimple,37.824614,0.212264
sphincsshake128fsimple,37.855399999999996,0.255354
sphincssha2256ssimple,37.819213999999995,0.214434
sphincssha2256fsimple,37.792829,0.179392
sphincssha2192ssimple,37.905314000000004,0.288222
sphincssha2192fsimple,37.918314,0.265671
sphincssha2128ssimple,37.961714,0.269345
sphincssha2128fsimple,37.909657,0.232995
mldsa87,37.803129,0.16689600000000002
mldsa65,37.9701,0.273938
mldsa44,37.776013999999996,0.18720900000000001
falcon512,37.972657,0.267817
falcon1024,38.049457000000004,0.315824
RSA,37.879813999999996,0.15692
EC,38.047043,0.275818
