algorithm,value,std
sphincsshake256ssimple,206.44722900000002,0.34735499999999997
sphincsshake256fsimple,207.46020000000001,0.28042300000000003
sphincsshake192ssimple,206.96200000000002,0.32252600000000003
sphincsshake192fsimple,207.738686,0.378488
sphincsshake128ssimple,206.617814,0.297188
sphincsshake128fsimple,207.0343,0.343352
sphincssha2256ssimple,206.557714,0.29336999999999996
sphincssha2256fsimple,207.613886,0.298281
sphincssha2192ssimple,207.150186,0.35789
sphincssha2192fsimple,207.8914,0.292731
sphincssha2128ssimple,206.88681400000002,0.315657
sphincssha2128fsimple,207.240114,0.285472
mldsa87,206.953043,0.315548
mldsa65,206.687057,0.397604
mldsa44,207.106086,0.286404
falcon512,206.072314,0.401589
falcon1024,207.39632899999998,0.320627
RSA,204.47670000000002,0.301293
EC,204.696743,0.309841
