algorithm,value,std
sphincsshake256ssimple,201.10961799999998,0.670385
sphincsshake256fsimple,201.670045,0.770146
sphincsshake192ssimple,202.40713799999997,0.713524
sphincsshake192fsimple,202.552489,0.836641
sphincsshake128ssimple,202.49145,0.6700309999999999
sphincsshake128fsimple,202.48561700000002,0.765266
sphincssha2256ssimple,201.837503,0.652866
sphincssha2256fsimple,201.697806,0.621128
sphincssha2192ssimple,202.68750599999998,0.721149
sphincssha2192fsimple,202.428599,0.622461
sphincssha2128ssimple,202.408421,0.5409689999999999
sphincssha2128fsimple,202.80956899999998,0.656204
mldsa87,202.9243,0.682497
mldsa65,202.331364,0.630963
mldsa44,202.937467,0.606111
falcon512,202.110977,0.5822130000000001
falcon1024,203.507225,0.6739419999999999
RSA,199.704993,0.564899
EC,199.762999,0.593722
