algorithm,value,std
sphincsshake256ssimple,53.6631,0.572948
sphincsshake256fsimple,54.0454,0.6073310000000001
sphincsshake192ssimple,53.998501,0.559041
sphincsshake192fsimple,54.334354000000005,0.745
sphincsshake128ssimple,54.206635000000006,0.654954
sphincsshake128fsimple,54.414859,0.683398
sphincssha2256ssimple,54.086108,0.581649
sphincssha2256fsimple,54.232530000000004,0.736371
sphincssha2192ssimple,54.160574000000004,0.5949869999999999
sphincssha2192fsimple,54.081587999999996,0.590816
sphincssha2128ssimple,54.42967,0.6373420000000001
sphincssha2128fsimple,54.400798,0.687955
mldsa87,54.35438799999999,0.7108260000000001
mldsa65,54.83579,1.0118639999999999
mldsa44,54.453389,0.66405
falcon512,54.310377,0.690184
falcon1024,54.603712,0.874096
RSA,54.671171,1.092958
EC,54.467904999999995,0.9134399999999999
