algorithm,value,std
sphincsshake256ssimple,54.329067,0.762848
sphincsshake256fsimple,54.149624,0.582357
sphincsshake192ssimple,54.43602,0.745755
sphincsshake192fsimple,54.508211,0.806646
sphincsshake128ssimple,54.369313000000005,0.583215
sphincsshake128fsimple,54.335651,0.718145
sphincssha2256ssimple,54.688050000000004,0.7641990000000001
sphincssha2256fsimple,54.241048,0.660285
sphincssha2192ssimple,54.335935,0.620941
sphincssha2192fsimple,54.469413,0.609166
sphincssha2128ssimple,54.516678999999996,0.893095
sphincssha2128fsimple,54.51944,0.812297
mldsa87,54.275237,0.484732
mldsa65,54.437776,0.536174
mldsa44,54.366293000000006,0.51278
falcon512,54.453599,0.6542870000000001
falcon1024,54.731304,0.522985
RSA,54.674144,0.6721159999999999
EC,54.598961,0.555138
