algorithm,value,std
sphincsshake256ssimple,201.82681,0.5400510000000001
sphincsshake256fsimple,203.172234,0.675898
sphincsshake192ssimple,202.781185,0.6097579999999999
sphincsshake192fsimple,203.490249,0.558436
sphincsshake128ssimple,202.21776799999998,0.546382
sphincsshake128fsimple,202.878777,0.593867
sphincssha2256ssimple,202.538431,0.584957
sphincssha2256fsimple,203.54593300000002,0.555215
sphincssha2192ssimple,202.921989,0.660002
sphincssha2192fsimple,204.16731399999998,0.664142
sphincssha2128ssimple,202.83121,0.712273
sphincssha2128fsimple,203.169466,0.632833
mldsa87,202.515527,0.588176
mldsa65,202.518338,0.606479
mldsa44,202.68750999999997,0.635977
falcon512,201.57282400000003,0.522466
falcon1024,203.138915,0.596452
RSA,199.59206500000002,0.655283
EC,199.70273,0.6348929999999999
