algorithm,value,std
sphincsshake256ssimple,7625.714612000001,5.203772
sphincsshake256fsimple,875.260222,1.018358
sphincsshake192ssimple,8847.527866,13.047906999999999
sphincsshake192fsimple,473.966669,0.922788
sphincsshake128ssimple,5209.032348,9.357143
sphincsshake128fsimple,327.121064,0.94366
sphincssha2256ssimple,11078.132491,2.972266
sphincssha2256fsimple,1209.4675880000002,1.033115
sphincssha2192ssimple,12744.756567,4.579217
sphincssha2192fsimple,639.494782,1.0443710000000002
sphincssha2128ssimple,7547.457581,3.50126
sphincssha2128fsimple,432.253397,1.021274
mldsa87,90.670316,2.088892
mldsa65,89.395795,1.373052
mldsa44,87.24530899999999,1.329457
falcon512,121.872045,5.8197600000000005
falcon1024,184.405203,10.783201
RSA,1966.599059,683.47204
EC,77.949778,0.607697
