algorithm,value,std
sphincsshake256ssimple,10112.017851999999,5.770916
sphincsshake256fsimple,3901.962199,2.313763
sphincsshake192ssimple,11045.90108,12.827196
sphincsshake192fsimple,3525.2735949999997,2.153743
sphincsshake128ssimple,7704.020567,3.295512
sphincsshake128fsimple,3388.549717,2.593754
sphincssha2256ssimple,12627.515764,4.292545
sphincssha2256fsimple,3518.953416,2.3683110000000003
sphincssha2192ssimple,13887.03973,5.206747
sphincssha2192fsimple,2981.507865,2.085254
sphincssha2128ssimple,9823.046368,3.95334
sphincssha2128fsimple,3546.853713,2.552959
mldsa87,2115.443429,2.338359
mldsa65,2116.46848,2.903681
mldsa44,2115.319702,2.137927
falcon512,2114.220914,1.939753
falcon1024,2116.268044,1.789398
RSA,1543.931323,1.120687
EC,1533.350258,0.761849
