algorithm,value,std
sphincsshake256ssimple,60.469529,0.166197
sphincsshake256fsimple,60.4834,0.158152
sphincsshake192ssimple,60.492343,0.208532
sphincsshake192fsimple,60.477329000000005,0.19766
sphincsshake128ssimple,60.528214,0.18870900000000002
sphincsshake128fsimple,60.451271,0.176974
sphincssha2256ssimple,60.472186,0.209733
sphincssha2256fsimple,60.558229,0.212511
sphincssha2192ssimple,60.493185999999994,0.19953700000000002
sphincssha2192fsimple,60.501371,0.168874
sphincssha2128ssimple,60.477929,0.169242
sphincssha2128fsimple,60.535,0.16670000000000001
mldsa87,60.525285999999994,0.154536
mldsa65,60.506629,0.19854
mldsa44,60.512257,0.215248
falcon512,60.507786,0.17353
falcon1024,60.533086,0.21802400000000002
RSA,60.528514,0.195344
EC,60.490700000000004,0.194163
