algorithm,value,std
sphincsshake256ssimple,78.87701399999999,0.263232
sphincsshake256fsimple,79.008014,0.22162500000000002
sphincsshake192ssimple,78.76432899999999,0.231014
sphincsshake192fsimple,78.927657,0.200818
sphincsshake128ssimple,78.69862900000001,0.255288
sphincsshake128fsimple,78.785757,0.234567
sphincssha2256ssimple,78.906914,0.261403
sphincssha2256fsimple,79.069771,0.230764
sphincssha2192ssimple,78.766357,0.225102
sphincssha2192fsimple,78.97551399999999,0.232752
sphincssha2128ssimple,78.776071,0.216722
sphincssha2128fsimple,78.7645,0.175127
mldsa87,78.93,0.313609
mldsa65,78.823486,0.199422
mldsa44,78.793357,0.206486
falcon512,78.79809999999999,0.24664400000000003
falcon1024,78.72285699999999,0.225093
RSA,78.544857,0.242902
EC,78.533657,0.190537
