algorithm,value,std
sphincsshake256ssimple,597.539229,0.5917789999999999
sphincsshake256fsimple,597.695714,0.413774
sphincsshake192ssimple,598.181057,0.615615
sphincsshake192fsimple,598.406414,0.585171
sphincsshake128ssimple,598.439971,0.462678
sphincsshake128fsimple,598.6299,0.49577599999999994
sphincssha2256ssimple,598.6542569999999,0.59621
sphincssha2256fsimple,598.763729,0.539641
sphincssha2192ssimple,598.5350430000001,0.453897
sphincssha2192fsimple,598.822043,0.5153
sphincssha2128ssimple,598.6582999999999,0.612517
sphincssha2128fsimple,598.6568,0.576126
mldsa87,598.472071,0.478603
mldsa65,598.5266,0.44856799999999997
mldsa44,599.261429,0.615725
falcon512,599.170686,0.47184
falcon1024,599.411557,0.585113
RSA,599.094571,0.442465
EC,599.213357,0.530448
