algorithm,value,std
sphincsshake256ssimple,1.450686172,0.078998809
sphincsshake256fsimple,1.365957486,0.085918826
sphincsshake192ssimple,1.414407314,0.087610664
sphincsshake192fsimple,1.359169829,0.079573118
sphincsshake128ssimple,1.400363886,0.089461407
sphincsshake128fsimple,1.353493943,0.076685535
sphincssha2256ssimple,1.549165714,0.060416751
sphincssha2256fsimple,1.578949486,0.020609678
sphincssha2192ssimple,1.575263086,0.04598115
sphincssha2192fsimple,1.578949486,0.015345535
sphincssha2128ssimple,1.564789029,0.049352293
sphincssha2128fsimple,1.5704064,0.023040889
mldsa87,1.309315657,0.026944487
mldsa65,1.305336685,0.013170755
mldsa44,1.3049856,0.014557264
falcon512,1.554549029,0.033455175
falcon1024,1.568182857,0.018403757
RSA,0.986492343,0.049078059
EC,1.040969142,0.023507426
