algorithm,value,std
sphincsshake256ssimple,198.192343,0.398442
sphincsshake256fsimple,209.66862899999998,0.33916399999999997
sphincsshake192ssimple,195.717329,0.387689
sphincsshake192fsimple,208.947629,0.29836199999999996
sphincsshake128ssimple,193.137271,0.32194199999999995
sphincsshake128fsimple,202.503429,0.45334800000000003
sphincssha2256ssimple,209.302729,0.370434
sphincssha2256fsimple,224.841457,0.404336
sphincssha2192ssimple,205.232757,0.204968
sphincssha2192fsimple,224.465743,0.420205
sphincssha2128ssimple,201.533629,0.43379300000000004
sphincssha2128fsimple,214.28235700000002,0.352314
mldsa87,191.105729,0.31633300000000003
mldsa65,190.24774299999999,0.36478299999999997
mldsa44,190.463257,0.446886
falcon512,189.266814,0.40735
falcon1024,190.555129,0.400463
RSA,185.5801,0.345662
EC,186.381086,0.406289
