algorithm,value,std
sphincsshake256ssimple,7604.774429,1.183889
sphincsshake256fsimple,852.871371,0.389407
sphincsshake192ssimple,8819.623513999999,13.233468
sphincsshake192fsimple,451.3723,0.5028940000000001
sphincsshake128ssimple,5196.906629,1.23597
sphincsshake128fsimple,305.002443,0.30696
sphincssha2256ssimple,11062.713714,15.640986
sphincssha2256fsimple,1188.252329,1.9915850000000002
sphincssha2192ssimple,12720.462614,5.165367
sphincssha2192fsimple,618.182057,0.599769
sphincssha2128ssimple,7513.367586,5.578733
sphincssha2128fsimple,408.67321400000003,0.475423
mldsa87,70.0485,2.033782
mldsa65,67.534871,1.3035970000000001
mldsa44,65.24138599999999,0.707416
falcon512,100.358671,6.043896
falcon1024,165.302914,11.168469
RSA,2041.716557,648.525057
EC,57.995843,0.373282
