algorithm,value,std
sphincsshake256ssimple,12215.806986,4.980438
sphincsshake256fsimple,5468.763257,3.51196
sphincsshake192ssimple,13436.497586,13.226502
sphincsshake192fsimple,5072.940957,3.8731590000000002
sphincsshake128ssimple,9801.288786000001,8.246497
sphincsshake128fsimple,4928.022913999999,2.996115
sphincssha2256ssimple,14621.135671,3.819761
sphincssha2256fsimple,4755.922471,3.002082
sphincssha2192ssimple,16283.113586,5.521235
sphincssha2192fsimple,4190.577814,3.46862
sphincssha2128ssimple,12223.236671,6.094176
sphincssha2128fsimple,5120.0865,2.901358
mldsa87,3629.2166429999997,3.402187
mldsa65,3630.125343,3.232227
mldsa44,3628.576757,3.208303
falcon512,3662.0999429999997,5.151428
falcon1024,3728.222943,12.922368
RSA,4704.688614000001,737.359651
EC,2471.099271,0.672683
