algorithm,value,std
sphincsshake256ssimple,7434.877071,5.503689
sphincsshake256fsimple,1224.666086,0.545297
sphincsshake192ssimple,8367.1961,12.987960999999999
sphincsshake192fsimple,846.754786,0.6524220000000001
sphincsshake128ssimple,5023.337500000001,0.8799530000000001
sphincsshake128fsimple,710.754914,0.594638
sphincssha2256ssimple,10572.936814,3.1309419999999997
sphincssha2256fsimple,1466.633171,0.7870419999999999
sphincssha2192ssimple,11829.343843,3.012608
sphincssha2192fsimple,930.542543,0.753813
sphincssha2128ssimple,7086.023957,2.14527
sphincssha2128fsimple,811.917314,0.6844699999999999
mldsa87,390.712057,1.731048
mldsa65,389.244086,1.640891
mldsa44,388.34388600000005,0.928164
falcon512,386.59254300000003,0.599479
falcon1024,389.792314,0.5606110000000001
RSA,334.3073,0.352256
EC,324.266829,0.305937
