algorithm,value,std
sphincsshake256ssimple,198.85388600000002,0.20167500000000002
sphincsshake256fsimple,209.487686,0.2233
sphincsshake192ssimple,195.659314,0.325307
sphincsshake192fsimple,209.215229,0.27934200000000003
sphincsshake128ssimple,193.262929,0.24907400000000002
sphincsshake128fsimple,201.895829,0.289661
sphincssha2256ssimple,209.479886,0.264764
sphincssha2256fsimple,224.08031400000002,0.27276
sphincssha2192ssimple,205.014,0.282337
sphincssha2192fsimple,223.202914,0.258643
sphincssha2128ssimple,202.254729,0.27423200000000003
sphincssha2128fsimple,214.470457,0.353806
mldsa87,191.19745699999999,0.294662
mldsa65,190.44475699999998,0.32090599999999997
mldsa44,190.416786,0.285293
falcon512,189.206286,0.32244700000000004
falcon1024,190.566957,0.318904
RSA,185.60132900000002,0.29547
EC,186.35368599999998,0.23298200000000002
