algorithm,value,std
sphincsshake256ssimple,8065.378986000001,4.488650000000001
sphincsshake256fsimple,1314.428314,0.9685400000000001
sphincsshake192ssimple,9280.901613999999,14.348958999999999
sphincsshake192fsimple,912.7757290000001,0.849853
sphincsshake128ssimple,5645.626357,9.090572
sphincsshake128fsimple,765.9792140000001,0.909657
sphincssha2256ssimple,11410.463843000001,2.990689
sphincssha2256fsimple,1542.5086999999999,1.026689
sphincssha2192ssimple,13080.037242999999,5.315945
sphincssha2192fsimple,973.8812569999999,0.800657
sphincssha2128ssimple,7986.982029,5.9663010000000005
sphincssha2128fsimple,878.548757,0.992328
mldsa87,425.54114300000003,1.820133
mldsa65,424.490943,1.442923
mldsa44,421.412986,1.102184
falcon512,455.2021,4.65274
falcon1024,523.550314,11.961054
RSA,2376.991043,621.279556
EC,299.426371,0.326719
