algorithm,value,std
sphincsshake256ssimple,7140.197343,5.440928
sphincsshake256fsimple,928.2653429999999,0.434371
sphincsshake192ssimple,8068.895371,12.501711
sphincsshake192fsimple,550.6717,0.61902
sphincsshake128ssimple,4717.953786,8.620393
sphincsshake128fsimple,414.5813,0.387537
sphincssha2256ssimple,10362.097514000001,4.625998
sphincssha2256fsimple,1240.6339,0.6589309999999999
sphincssha2192ssimple,11602.836342999999,2.622488
sphincssha2192fsimple,703.974071,0.446886
sphincssha2128ssimple,6784.148343,3.166343
sphincssha2128fsimple,509.3726710000001,0.39333199999999996
mldsa87,199.849371,1.391188
mldsa65,199.1412,1.600421
mldsa44,198.0894,0.966104
falcon512,196.27328599999998,0.36953
falcon1024,198.89848600000002,0.35519399999999995
RSA,202.13600000000002,0.245372
EC,192.035243,0.281348
