algorithm,value,std
sphincsshake256ssimple,7598.201157,5.506998
sphincsshake256fsimple,852.8053140000001,0.49377100000000007
sphincsshake192ssimple,8818.392829,12.979001
sphincsshake192fsimple,451.407343,0.680493
sphincsshake128ssimple,5184.037243,9.640082
sphincsshake128fsimple,304.91664299999997,0.5307759999999999
sphincssha2256ssimple,11052.821171,3.381126
sphincssha2256fsimple,1186.8052,0.5298889999999999
sphincssha2192ssimple,12720.148714,5.387412
sphincssha2192fsimple,617.8743,0.5348240000000001
sphincssha2128ssimple,7522.106070999999,3.3021399999999996
sphincssha2128fsimple,409.38075699999996,0.455515
mldsa87,69.853,1.447958
mldsa65,68.42267100000001,1.7754299999999998
mldsa44,65.50312899999999,0.840004
falcon512,99.0971,6.070028
falcon1024,163.42441399999998,9.990139000000001
RSA,1973.063729,635.487569
EC,58.304386,0.333558
