algorithm,value,std
sphincsshake256ssimple,40.209905371,0.091086002
sphincsshake256fsimple,40.329450057,0.030650751
sphincsshake192ssimple,40.186909257,0.079365236
sphincsshake192fsimple,40.146358857,0.070604808
sphincsshake128ssimple,40.154667886,0.076927757
sphincsshake128fsimple,40.1379328,0.062261036
sphincssha2256ssimple,40.355722971,0.014755514
sphincssha2256fsimple,40.356600686,0.009575367
sphincssha2192ssimple,40.354552686,0.010854772
sphincssha2192fsimple,40.350807771,0.009431542
sphincssha2128ssimple,40.114293029,0.043925932
sphincssha2128fsimple,40.109845943,0.040051389
mldsa87,40.672694857,0.042327932
mldsa65,40.639868343,0.019016497
mldsa44,40.641974857,0.024645511
falcon512,40.727581257,0.09476176
falcon1024,40.890836114,0.025427377
RSA,19.859748571,0.05213157
EC,19.871626971,0.038422123
