algorithm,value,std
sphincsshake256ssimple,310.585636571,0.05563332
sphincsshake256fsimple,310.603307886,0.05059289
sphincsshake192ssimple,310.562230857,0.047205378
sphincsshake192fsimple,310.589674057,0.051209548
sphincsshake128ssimple,310.550235429,0.049851074
sphincsshake128fsimple,310.564922514,0.061175239
sphincssha2256ssimple,310.937073371,0.060798192
sphincssha2256fsimple,310.958255543,0.050415444
sphincssha2192ssimple,310.914837943,0.054917691
sphincssha2192fsimple,310.915072,0.059151505
sphincssha2128ssimple,310.6164736,0.047245868
sphincssha2128fsimple,310.646198857,0.048374314
mldsa87,311.037249829,0.057216533
mldsa65,311.014955886,0.045612687
mldsa44,310.990848,0.055221748
falcon512,311.1550976,0.053059992
falcon1024,311.225431771,0.057361685
RSA,109.8334208,0.053829769
EC,109.942257371,0.049068681
