algorithm,value,std
sphincsshake256ssimple,40.1002496,0.043214003
sphincsshake256fsimple,40.152093257,0.015584404
sphincsshake192ssimple,40.077077943,0.045497092
sphincsshake192fsimple,40.108675657,0.039978472
sphincsshake128ssimple,40.074503314,0.033482159
sphincsshake128fsimple,40.0928768,0.028329469
sphincssha2256ssimple,40.143784229,0.027240589
sphincssha2256fsimple,40.216868571,0.063983737
sphincssha2192ssimple,40.115346286,0.017008647
sphincssha2192fsimple,40.156247771,0.030557682
sphincssha2128ssimple,39.854840686,0.040351726
sphincssha2128fsimple,39.8680064,0.032778387
mldsa87,40.401364114,0.027660192
mldsa65,40.386442971,0.024713843
mldsa44,40.3787776,0.024852948
falcon512,40.609148343,0.029320913
falcon1024,40.613888,0.034182569
RSA,19.647049143,0.006904664
EC,19.644240457,0.011594379
