algorithm,value,std
sphincsshake256ssimple,30.259524,0.16186299999999998
sphincsshake256fsimple,31.355278000000002,0.17516400000000001
sphincsshake192ssimple,29.709075000000002,0.18203
sphincsshake192fsimple,31.225057,0.11432
sphincsshake128ssimple,29.407729,0.130992
sphincsshake128fsimple,30.518826999999998,0.17022
sphincssha2256ssimple,30.609146,0.208001
sphincssha2256fsimple,31.377197000000002,0.186359
sphincssha2192ssimple,30.251120999999998,0.17473
sphincssha2192fsimple,31.181437,0.179501
sphincssha2128ssimple,29.758848,0.151337
sphincssha2128fsimple,30.314570999999997,0.152561
mldsa87,29.400846,0.18743100000000001
mldsa65,29.371087,0.171089
mldsa44,29.270635,0.171834
falcon512,29.348422,0.177872
falcon1024,29.393107,0.172619
RSA,28.061143,0.173425
EC,28.157632,0.15895800000000002
