algorithm,value,std
sphincsshake256ssimple,2140.810457,0.541685
sphincsshake256fsimple,1501.2775570000001,0.392258
sphincsshake192ssimple,2272.768414,0.935433
sphincsshake192fsimple,1463.231429,0.395786
sphincsshake128ssimple,1925.101414,0.6749879999999999
sphincsshake128fsimple,1450.300629,0.522047
sphincssha2256ssimple,1339.106843,0.628556
sphincssha2256fsimple,951.623057,0.452292
sphincssha2192ssimple,1402.102357,0.7859539999999999
sphincssha2192fsimple,931.399271,0.515315
sphincssha2128ssimple,829.523071,0.452618
sphincssha2128fsimple,574.474971,0.371935
mldsa87,1047.8399,0.404303
mldsa65,1048.016114,0.5575260000000001
mldsa44,1047.419329,0.407384
falcon512,1055.0703290000001,1.03702
falcon1024,1072.0005429999999,3.046882
RSA,444.866814,58.098161000000005
EC,239.901014,0.192439
