algorithm,value,std
sphincsshake256ssimple,33.457105,0.148061
sphincsshake256fsimple,33.467499,0.157837
sphincsshake192ssimple,33.504707,0.15671200000000002
sphincsshake192fsimple,33.518179,0.15521400000000002
sphincsshake128ssimple,33.504810000000006,0.163428
sphincsshake128fsimple,33.538409,0.164085
sphincssha2256ssimple,33.547166000000004,0.144752
sphincssha2256fsimple,33.508781,0.15737800000000002
sphincssha2192ssimple,33.415589000000004,0.156665
sphincssha2192fsimple,33.595439999999996,0.17847100000000002
sphincssha2128ssimple,33.539138,0.127837
sphincssha2128fsimple,33.603705,0.157887
mldsa87,33.671235,0.148655
mldsa65,33.707082,0.19019
mldsa44,33.599623,0.147619
falcon512,33.573934,0.167926
falcon1024,33.58799,0.167942
RSA,33.284885,0.134542
EC,33.224171,0.132467
