algorithm,value,std
sphincsshake256ssimple,601.866565,0.597249
sphincsshake256fsimple,602.222248,0.511353
sphincsshake192ssimple,602.368334,0.578189
sphincsshake192fsimple,602.632718,0.48674100000000003
sphincsshake128ssimple,602.676105,0.5929620000000001
sphincsshake128fsimple,602.626526,0.506037
sphincssha2256ssimple,602.930541,0.593433
sphincssha2256fsimple,602.9904270000001,0.542019
sphincssha2192ssimple,602.748662,0.46882199999999996
sphincssha2192fsimple,603.15473,0.765744
sphincssha2128ssimple,603.132307,0.740111
sphincssha2128fsimple,603.106259,0.748907
mldsa87,603.069786,0.617721
mldsa65,603.158094,0.734567
mldsa44,603.613917,0.597906
falcon512,603.3955880000001,0.5929009999999999
falcon1024,603.408137,0.566643
RSA,603.1819499999999,0.5926520000000001
EC,603.156282,0.638567
