algorithm,value,std
sphincsshake256ssimple,82.858844,0.289861
sphincsshake256fsimple,82.943724,0.27064299999999997
sphincsshake192ssimple,82.726947,0.21665
sphincsshake192fsimple,82.886253,0.258184
sphincsshake128ssimple,82.671531,0.273775
sphincsshake128fsimple,82.712619,0.241174
sphincssha2256ssimple,82.81702,0.284013
sphincssha2256fsimple,83.036155,0.240744
sphincssha2192ssimple,82.721255,0.228939
sphincssha2192fsimple,82.858052,0.280958
sphincssha2128ssimple,82.760902,0.229068
sphincssha2128fsimple,82.681075,0.202208
mldsa87,83.023721,0.349047
mldsa65,82.76894899999999,0.237761
mldsa44,82.757572,0.23919100000000001
falcon512,82.68905,0.272205
falcon1024,82.627667,0.27475
RSA,82.365259,0.277268
EC,82.33799,0.203487
