algorithm,value,std
sphincsshake256ssimple,14.220843,0.45323
sphincsshake256fsimple,24.377729000000002,0.42216299999999995
sphincsshake192ssimple,10.996258,0.513737
sphincsshake192fsimple,23.409358,0.41240299999999996
sphincsshake128ssimple,8.799371,0.40649
sphincsshake128fsimple,17.665899999999997,0.563623
sphincssha2256ssimple,24.727729,0.5058140000000001
sphincssha2256fsimple,39.278928,0.523097
sphincssha2192ssimple,20.307,0.410437
sphincssha2192fsimple,38.418543,0.59258
sphincssha2128ssimple,16.716458,0.584363
sphincssha2128fsimple,29.128057,0.50986
mldsa87,6.4145579999999995,0.431563
mldsa65,5.584643,0.54152
mldsa44,5.4711430000000005,0.5636070000000001
falcon512,5.475771,0.559527
falcon1024,5.383729000000001,0.521763
RSA,3.550757,0.531682
EC,4.011686,0.565442
