algorithm,value,std
sphincsshake256ssimple,1606.987486,0.614387
sphincsshake256fsimple,1018.917043,0.334284
sphincsshake192ssimple,1711.238043,0.668883
sphincsshake192fsimple,984.0146,0.45694799999999997
sphincsshake128ssimple,1389.0636,0.600106
sphincsshake128fsimple,970.0852,0.390583
sphincssha2256ssimple,1003.828129,0.515775
sphincssha2256fsimple,644.2963860000001,0.492715
sphincssha2192ssimple,1050.7864140000001,0.48877299999999996
sphincssha2192fsimple,624.605586,0.43551100000000004
sphincssha2128ssimple,609.335371,0.414128
sphincssha2128fsimple,384.579771,0.271211
mldsa87,583.266786,0.34919
mldsa65,571.402457,0.29590500000000003
mldsa44,571.318457,0.368782
falcon512,571.415243,0.31882299999999997
falcon1024,572.0942289999999,0.258716
RSA,167.702186,0.202631
EC,166.4875,0.188258
