algorithm,value,std
sphincsshake256ssimple,6962.986907,5.175386
sphincsshake256fsimple,748.515539,1.244682
sphincsshake192ssimple,7891.104369,13.379650999999999
sphincsshake192fsimple,370.204315,1.177351
sphincsshake128ssimple,4550.25955,1.884631
sphincsshake128fsimple,234.201916,1.200357
sphincssha2256ssimple,10170.541493,3.869395
sphincssha2256fsimple,1060.597211,1.031069
sphincssha2192ssimple,11427.94333,4.054838
sphincssha2192fsimple,523.125158,1.099383
sphincssha2128ssimple,6606.934909,3.326369
sphincssha2128fsimple,329.198304,1.419416
mldsa87,18.493183,2.104355
mldsa65,17.224163,1.7015909999999999
mldsa44,16.211598000000002,1.536338
falcon512,15.332616,0.9870519999999999
falcon1024,16.151557,1.0488540000000002
RSA,21.320014,0.850388
EC,11.207491,0.95516
