algorithm,value,std
sphincsshake256ssimple,16.126752,0.7918540000000001
sphincsshake256fsimple,25.51693,0.7834479999999999
sphincsshake192ssimple,13.301107,0.940044
sphincsshake192fsimple,25.815415,0.9196439999999999
sphincsshake128ssimple,11.056745,1.0328869999999999
sphincsshake128fsimple,19.542665,0.986904
sphincssha2256ssimple,26.633739,0.8579380000000001
sphincssha2256fsimple,40.245547,0.814499
sphincssha2192ssimple,21.632266,1.018336
sphincssha2192fsimple,39.418631000000005,0.8340230000000001
sphincssha2128ssimple,20.061462,0.958238
sphincssha2128fsimple,32.22417,0.9821890000000001
mldsa87,8.32228,0.906164
mldsa65,7.649016,0.839859
mldsa44,7.014399999999999,0.823651
falcon512,7.505257,0.892578
falcon1024,8.03858,1.029924
RSA,4.626721,1.0044030000000002
EC,5.316072,0.9701
