algorithm,value,std
sphincsshake256ssimple,79.22077900000001,0.23814
sphincsshake256fsimple,79.381221,0.249315
sphincsshake192ssimple,79.20035,0.170014
sphincsshake192fsimple,79.343502,0.208455
sphincsshake128ssimple,79.093711,0.262921
sphincsshake128fsimple,79.18248799999999,0.22414599999999998
sphincssha2256ssimple,79.306827,0.22179000000000001
sphincssha2256fsimple,79.446776,0.221516
sphincssha2192ssimple,79.10442099999999,0.23643199999999998
sphincssha2192fsimple,79.289731,0.244052
sphincssha2128ssimple,79.1429,0.253387
sphincssha2128fsimple,79.256362,0.211897
mldsa87,79.340049,0.26839700000000005
mldsa65,79.120733,0.211556
mldsa44,79.43033600000001,0.228277
falcon512,79.353375,0.198673
falcon1024,79.437597,0.227053
RSA,79.041002,0.200922
EC,79.092682,0.207834
