algorithm,value,std
sphincsshake256ssimple,183.97150000000002,0.21601199999999998
sphincsshake256fsimple,185.29090000000002,0.251375
sphincsshake192ssimple,184.721071,0.33708000000000005
sphincsshake192fsimple,185.538271,0.284704
sphincsshake128ssimple,184.3379,0.248168
sphincsshake128fsimple,184.837529,0.334882
sphincssha2256ssimple,184.575,0.344422
sphincssha2256fsimple,185.562529,0.331878
sphincssha2192ssimple,184.925757,0.35559300000000005
sphincssha2192fsimple,186.0472,0.417826
sphincssha2128ssimple,184.817171,0.39154
sphincssha2128fsimple,185.1543,0.368554
mldsa87,184.691171,0.293564
mldsa65,184.6631,0.40022199999999997
mldsa44,184.99211400000002,0.343433
falcon512,183.79104299999997,0.383583
falcon1024,185.1714,0.334464
RSA,182.029343,0.403985
EC,182.36939999999998,0.393261
