algorithm,value,std
sphincsshake256ssimple,267.0253,0.605302
sphincsshake256fsimple,267.645586,0.6094959999999999
sphincsshake192ssimple,267.874314,0.567635
sphincsshake192fsimple,267.93392900000003,0.5703550000000001
sphincsshake128ssimple,266.90770000000003,0.63719
sphincsshake128fsimple,268.67888600000003,0.6430669999999999
sphincssha2256ssimple,268.666471,0.596868
sphincssha2256fsimple,269.4791,0.599964
sphincssha2192ssimple,266.702586,0.447204
sphincssha2192fsimple,269.520157,0.710191
sphincssha2128ssimple,269.10105699999997,0.530315
sphincssha2128fsimple,269.593586,0.7035480000000001
mldsa87,269.7503,0.603637
mldsa65,269.779557,0.5127550000000001
mldsa44,270.41341400000005,0.553065
falcon512,270.067714,0.5663130000000001
falcon1024,270.18008599999996,0.4885030000000001
RSA,269.8578,0.512362
EC,269.733043,0.563681
