algorithm,value,std
sphincsshake256ssimple,183.082471,0.259637
sphincsshake256fsimple,183.501214,0.384199
sphincsshake192ssimple,184.3903,0.356794
sphincsshake192fsimple,184.29658600000002,0.298233
sphincsshake128ssimple,184.369057,0.369964
sphincsshake128fsimple,184.391929,0.37205400000000005
sphincssha2256ssimple,183.657543,0.301961
sphincssha2256fsimple,183.650057,0.301256
sphincssha2192ssimple,184.597143,0.387533
sphincssha2192fsimple,184.498143,0.300433
sphincssha2128ssimple,184.516514,0.279147
sphincssha2128fsimple,184.63532899999998,0.303944
mldsa87,185.06467099999998,0.428767
mldsa65,184.627243,0.336463
mldsa44,185.240043,0.36781800000000003
falcon512,184.245543,0.375505
falcon1024,185.46348600000002,0.426888
RSA,182.126371,0.327977
EC,182.639514,0.335706
