algorithm,value,std
sphincsshake256ssimple,9.590784,0.08921099
sphincsshake256fsimple,9.567553829,0.085310572
sphincsshake192ssimple,9.5801344,0.087819377
sphincsshake192fsimple,9.5752192,0.097022699
sphincsshake128ssimple,9.590315886,0.089302365
sphincsshake128fsimple,9.555968,0.090612492
sphincssha2256ssimple,9.747777829,0.038080456
sphincssha2256fsimple,9.746256457,0.0127576
sphincssha2192ssimple,9.731861943,0.042279652
sphincssha2192fsimple,9.755092114,0.014928698
sphincssha2128ssimple,9.742160457,0.034288645
sphincssha2128fsimple,9.740990171,0.011668291
mldsa87,9.482415543,0.019692382
mldsa65,9.474984229,0.006658552
mldsa44,9.472526629,0.01194019
falcon512,9.728117029,0.02613871
falcon1024,9.739761371,0.006195094
RSA,9.164741486,0.047872628
EC,9.217053257,0.007692548
