algorithm,value,std
sphincsshake256ssimple,9.721095314,0.037381717
sphincsshake256fsimple,9.747719314,0.011591382
sphincsshake192ssimple,9.717584457,0.042220951
sphincsshake192fsimple,9.719515429,0.040580229
sphincsshake128ssimple,9.725600914,0.033403637
sphincsshake128fsimple,9.722324114,0.0388599
sphincssha2256ssimple,9.734436571,0.011406969
sphincssha2256fsimple,9.758895543,0.03291375
sphincssha2192ssimple,9.731744914,0.014304042
sphincssha2192fsimple,9.738532571,0.010950193
sphincssha2128ssimple,9.739293257,0.002911859
sphincssha2128fsimple,9.7349632,0.010161938
mldsa87,9.496517486,0.027443535
mldsa65,9.484463543,0.002672378
mldsa44,9.482474057,0.003336051
falcon512,9.740170971,0.005217153
falcon1024,9.996405029,0.027558285
RSA,9.211611429,0.011922868
EC,9.2147712,0.002547951
