algorithm,value,std
sphincsshake256ssimple,9.719749486,0.041826389
sphincsshake256fsimple,9.744266971,0.008983945
sphincsshake192ssimple,9.710445714,0.047127315
sphincsshake192fsimple,9.713137371,0.051420573
sphincsshake128ssimple,9.725074286,0.029832723
sphincsshake128fsimple,9.720159086,0.041868514
sphincssha2256ssimple,9.740053943,0.006348779
sphincssha2256fsimple,9.7673216,0.035409969
sphincssha2192ssimple,9.736777143,0.007422291
sphincssha2192fsimple,9.736016457,0.010835555
sphincssha2128ssimple,9.735899429,0.008939176
sphincssha2128fsimple,9.737596343,0.005829679
mldsa87,9.498272914,0.024672205
mldsa65,9.484931657,0.003747934
mldsa44,9.481947429,0.002447828
falcon512,9.742218971,0.006858225
falcon1024,9.995995429,0.023879215
RSA,9.213015771,0.008901014
EC,9.215707429,0.005847823
