algorithm,value,std
sphincsshake256ssimple,9.5236096,0.017154652
sphincsshake256fsimple,9.795349943,0.023500111
sphincsshake192ssimple,9.5117312,0.030023299
sphincsshake192fsimple,9.535956114,0.027530226
sphincsshake128ssimple,9.4982144,0.025423621
sphincsshake128fsimple,9.504650971,0.011579389
sphincssha2256ssimple,9.771300571,0.021925748
sphincssha2256fsimple,9.804770743,0.005061705
sphincssha2192ssimple,9.753453714,0.024376254
sphincssha2192fsimple,9.767497143,0.040464508
sphincssha2128ssimple,9.747426743,0.00556508
sphincssha2128fsimple,9.757608229,0.009792022
mldsa87,9.494645029,0.00737911
mldsa65,9.488501029,0.002283372
mldsa44,9.484112457,0.002055196
falcon512,9.730750171,0.026734244
falcon1024,9.738942171,0.017802517
RSA,9.2135424,0.008886759
EC,9.212489143,0.008520391
