algorithm,value,std
sphincsshake256ssimple,9.599678171,0.091173518
sphincsshake256fsimple,9.677911771,0.052194963
sphincsshake192ssimple,9.6059392,0.084282971
sphincsshake192fsimple,9.542509714,0.089187527
sphincsshake128ssimple,9.663107657,0.055309237
sphincsshake128fsimple,9.567612343,0.095352511
sphincssha2256ssimple,9.753629257,0.026842839
sphincssha2256fsimple,9.747426743,0.022431309
sphincssha2192ssimple,9.731920457,0.057907026
sphincssha2192fsimple,9.754624,0.017952514
sphincssha2128ssimple,9.757959314,0.022124147
sphincssha2128fsimple,9.747485257,0.015411826
mldsa87,9.483819886,0.019037674
mldsa65,9.475569371,0.001993423
mldsa44,9.473462857,0.009126641
falcon512,9.733851429,0.013223396
falcon1024,9.742453029,0.009953338
RSA,9.165911771,0.041865195
EC,9.214946743,0.007303406
