algorithm,value,std
sphincsshake256ssimple,9.694997943,0.070169029
sphincsshake256fsimple,9.748597029,0.01156363
sphincsshake192ssimple,9.7124352,0.056125143
sphincsshake192fsimple,9.7021952,0.065422185
sphincsshake128ssimple,9.708456229,0.057678723
sphincsshake128fsimple,9.691370057,0.075629091
sphincssha2256ssimple,9.737888914,0.008026877
sphincssha2256fsimple,9.757842286,0.030834694
sphincssha2192ssimple,9.736367543,0.010043664
sphincssha2192fsimple,9.736016457,0.010745421
sphincssha2128ssimple,9.735957943,0.010198617
sphincssha2128fsimple,9.732330057,0.017008545
mldsa87,9.493767314,0.016697008
mldsa65,9.488559543,0.010728436
mldsa44,9.488325486,0.013078654
falcon512,9.742218971,0.003927596
falcon1024,9.995234743,0.028586524
RSA,9.218165029,0.005389091
EC,9.215063771,0.002804301
