algorithm,value,std
sphincsshake256ssimple,10069.275179,2.4264289999999997
sphincsshake256fsimple,9485.838421,1.645173
sphincsshake192ssimple,10184.718126,2.0112300000000003
sphincsshake192fsimple,9446.765192,2.2591870000000003
sphincsshake128ssimple,9848.568833,2.669235
sphincsshake128fsimple,9423.695070999998,2.531979
sphincssha2256ssimple,6323.944572,2.745342
sphincssha2256fsimple,5960.968723,1.798643
sphincssha2192ssimple,6378.985654,3.2067509999999997
sphincssha2192fsimple,5947.681451,3.100648
sphincssha2128ssimple,3837.208818,1.7549270000000001
sphincssha2128fsimple,3609.713077,1.753011
mldsa87,5720.6929310000005,1.9609699999999999
mldsa65,5597.930175,1.790881
mldsa44,5596.261345,3.024174
falcon512,5593.028201,1.685216
falcon1024,5598.234823000001,1.9350669999999999
RSA,1510.85374,0.6030719999999999
EC,1509.8162610000002,0.70904
