algorithm,value,std
sphincsshake256ssimple,15116.892549,3.106548
sphincsshake256fsimple,14471.321937,3.484708
sphincsshake192ssimple,15238.348865,3.8224370000000003
sphincsshake192fsimple,14413.939252,3.386301
sphincsshake128ssimple,14889.9968,3.306671
sphincsshake128fsimple,14413.63304,4.652585
sphincssha2256ssimple,9588.725898,4.007939
sphincssha2256fsimple,9197.607806,3.24584
sphincssha2192ssimple,9656.725659,4.556589
sphincssha2192fsimple,9179.343951,4.472719
sphincssha2128ssimple,5938.268728999999,3.670269
sphincssha2128fsimple,5684.528130000001,4.022055
mldsa87,10569.303032,3.506438
mldsa65,10572.549126,3.770982
mldsa44,10560.18967,2.904382
falcon512,10567.670435,3.442445
falcon1024,10583.869126,4.22462
RSA,2604.410493,63.395162000000006
EC,2397.2372649999998,0.7733920000000001
