algorithm,value,std
sphincsshake256ssimple,5606.503998,2.139835
sphincsshake256fsimple,5607.00342,1.871189
sphincsshake192ssimple,5605.342329,1.989604
sphincsshake192fsimple,5603.410409,1.600883
sphincsshake128ssimple,5598.332787,2.260747
sphincsshake128fsimple,5599.8689859999995,3.015641
sphincssha2256ssimple,3858.9489879999996,1.587891
sphincssha2256fsimple,3860.702711,2.151712
sphincssha2192ssimple,3857.953122,2.118179
sphincssha2192fsimple,3858.162369,2.583186
sphincssha2128ssimple,2695.761093,2.648642
sphincssha2128fsimple,2696.532914,2.491547
mldsa87,5598.533729,2.2181089999999997
mldsa65,5600.598785,1.8542299999999998
mldsa44,5597.848684,1.905644
falcon512,5596.152276,2.068308
falcon1024,5594.9336619999995,2.2683780000000002
RSA,1508.3462000000002,0.5339010000000001
EC,1508.616342,0.64778
