algorithm,value,std
sphincsshake256ssimple,595.799554,0.438291
sphincsshake256fsimple,597.3493090000001,0.602263
sphincsshake192ssimple,595.458815,0.35040899999999997
sphincsshake192fsimple,596.85961,0.37340799999999996
sphincsshake128ssimple,595.228891,0.6110840000000001
sphincsshake128fsimple,595.99544,0.383937
sphincssha2256ssimple,422.160302,0.388341
sphincssha2256fsimple,422.980981,0.36125
sphincssha2192ssimple,421.618062,0.402071
sphincssha2192fsimple,422.796503,0.360181
sphincssha2128ssimple,305.009578,0.378951
sphincssha2128fsimple,305.785887,0.385525
mldsa87,595.302283,0.5996009999999999
mldsa65,595.200443,0.41634400000000005
mldsa44,595.4070350000001,0.618245
falcon512,595.236177,0.473376
falcon1024,595.187724,0.506021
RSA,174.016847,0.347614
EC,173.94423700000002,0.325739
