algorithm,value,std
sphincsshake256ssimple,2184.1982789999997,0.627926
sphincsshake256fsimple,1539.118506,0.597974
sphincsshake192ssimple,2317.530108,1.112104
sphincsshake192fsimple,1500.4854830000002,0.542546
sphincsshake128ssimple,1966.3081200000001,0.701156
sphincsshake128fsimple,1487.611152,0.692338
sphincssha2256ssimple,1374.771357,0.65207
sphincssha2256fsimple,984.2092220000001,0.629406
sphincssha2192ssimple,1437.328366,0.733068
sphincssha2192fsimple,962.6536540000001,0.897408
sphincssha2128ssimple,860.925069,0.49188200000000004
sphincssha2128fsimple,604.102982,0.601244
mldsa87,1082.282606,0.651654
mldsa65,1081.8594050000002,0.502609
mldsa44,1081.795928,0.7225130000000001
falcon512,1090.694842,1.469447
falcon1024,1107.794987,1.890482
RSA,489.133418,79.833398
EC,249.202309,0.33806800000000004
