algorithm,value,std
sphincsshake256ssimple,7570.174059,2.4143879999999998
sphincsshake256fsimple,816.562421,1.0723740000000002
sphincsshake192ssimple,8784.748817,13.430421999999998
sphincsshake192fsimple,414.94804400000004,1.0456750000000001
sphincsshake128ssimple,5161.5587,1.850493
sphincsshake128fsimple,268.819907,0.9654400000000001
sphincssha2256ssimple,11033.616520000001,20.393684
sphincssha2256fsimple,1152.008887,2.681045
sphincssha2192ssimple,12688.268834,4.742505
sphincssha2192fsimple,581.6707180000001,1.093847
sphincssha2128ssimple,7480.111977,5.732226
sphincssha2128fsimple,372.066818,0.933633
mldsa87,33.925046,2.237631
mldsa65,30.764622,1.405472
mldsa44,29.027912999999998,1.4502009999999999
falcon512,61.787085,4.921616
falcon1024,126.95691000000001,10.02787
RSA,1878.796085,672.566718
EC,20.851232,0.864315
