algorithm,value,std
sphincsshake256ssimple,7564.605071,5.521273
sphincsshake256fsimple,816.695998,1.141243
sphincsshake192ssimple,8784.681708999999,12.704094000000001
sphincsshake192fsimple,415.139951,1.1511959999999999
sphincsshake128ssimple,5149.850372000001,9.214131
sphincsshake128fsimple,268.443841,0.901379
sphincssha2256ssimple,11020.305051,3.752624
sphincssha2256fsimple,1151.051569,0.930953
sphincssha2192ssimple,12687.587802,5.596087
sphincssha2192fsimple,581.648544,1.1277329999999999
sphincssha2128ssimple,7488.111669,3.409817
sphincssha2128fsimple,373.17453900000004,0.974463
mldsa87,33.317778,1.553887
mldsa65,31.56448,1.939978
mldsa44,28.42956,1.316095
falcon512,63.226197,6.209852
falcon1024,127.192577,9.747821
RSA,1936.0753020000002,635.725852
EC,21.389651999999998,0.896835
