algorithm,value,std
sphincsshake256ssimple,591.437857,0.435942
sphincsshake256fsimple,592.9261,0.61178
sphincsshake192ssimple,591.078486,0.289209
sphincsshake192fsimple,592.4977710000001,0.342197
sphincsshake128ssimple,590.823214,0.610121
sphincsshake128fsimple,591.6188999999999,0.369994
sphincssha2256ssimple,417.892257,0.356851
sphincssha2256fsimple,418.64847100000003,0.375409
sphincssha2192ssimple,417.247929,0.36028
sphincssha2192fsimple,418.427171,0.3422
sphincssha2128ssimple,300.811414,0.307887
sphincssha2128fsimple,301.498986,0.337993
mldsa87,590.6822000000001,0.563825
mldsa65,590.5471289999999,0.36981200000000003
mldsa44,590.8359859999999,0.610026
falcon512,590.5370290000001,0.453075
falcon1024,590.424743,0.452181
RSA,169.84677100000002,0.298627
EC,169.842443,0.310202
