algorithm,value,std
sphincsshake256ssimple,10063.1516,2.436442
sphincsshake256fsimple,9479.8954,1.666792
sphincsshake192ssimple,10178.5998,1.960384
sphincsshake192fsimple,9440.610286,2.21833
sphincsshake128ssimple,9842.447671,2.635313
sphincsshake128fsimple,9417.672243,2.471727
sphincssha2256ssimple,6318.380886,2.718578
sphincssha2256fsimple,5955.38,1.8131869999999999
sphincssha2192ssimple,6373.350329,3.253774
sphincssha2192fsimple,5942.086042999999,3.147989
sphincssha2128ssimple,3831.9711,1.786936
sphincssha2128fsimple,3604.4510999999998,1.805402
mldsa87,5714.786729,1.9495339999999999
mldsa65,5592.0242,1.800322
mldsa44,5590.398956999999,2.9936160000000003
falcon512,5587.1531860000005,1.7283089999999999
falcon1024,5592.336586,1.96781
RSA,1506.035471,0.542583
EC,1505.245714,0.692415
