algorithm,value,std
sphincsshake256ssimple,5601.113686,2.144923
sphincsshake256fsimple,5601.544629,1.894258
sphincsshake192ssimple,5600.0272860000005,2.053884
sphincsshake192fsimple,5598.023271,1.5745939999999998
sphincsshake128ssimple,5592.9287429999995,2.269385
sphincsshake128fsimple,5594.455113999999,3.0370559999999998
sphincssha2256ssimple,3853.711729,1.6160370000000002
sphincssha2256fsimple,3855.4523999999997,2.154272
sphincssha2192ssimple,3852.679571,2.085627
sphincssha2192fsimple,3852.9212570000004,2.5938689999999998
sphincssha2128ssimple,2690.791243,2.628403
sphincssha2128fsimple,2691.563786,2.464301
mldsa87,5592.809,2.22396
mldsa65,5594.893414,1.829008
mldsa44,5592.253143,1.9384949999999999
falcon512,5590.423186,2.10527
falcon1024,5589.296671,2.1965600000000003
RSA,1503.687014,0.504993
EC,1504.062586,0.646892
