algorithm,value,std
sphincsshake256ssimple,15110.207457,3.137013
sphincsshake256fsimple,14464.649728999999,3.5088820000000003
sphincsshake192ssimple,15231.6032,3.848754
sphincsshake192fsimple,14407.228329000001,3.381538
sphincsshake128ssimple,14883.148386,3.376739
sphincsshake128fsimple,14406.833529,4.664073
sphincssha2256ssimple,9582.651743,3.9786159999999997
sphincssha2256fsimple,9191.623785999998,3.2927
sphincssha2192ssimple,9650.670543,4.5721169999999995
sphincssha2192fsimple,9173.358,4.46388
sphincssha2128ssimple,5932.696929,3.7159150000000003
sphincssha2128fsimple,5678.960499999999,3.9583530000000002
mldsa87,10562.970914,3.453305
mldsa65,10566.231457,3.768906
mldsa44,10553.740557,2.9303519999999996
falcon512,10561.068371,3.418279
falcon1024,10577.280157000001,4.245423
RSA,2599.4973,63.39212700000001
EC,2392.1144289999997,0.756228
