algorithm,value,std
sphincsshake256ssimple,7560.2834139999995,5.518738
sphincsshake256fsimple,814.901328,0.5498360000000001
sphincsshake192ssimple,8780.466815,12.982952000000001
sphincsshake192fsimple,413.649229,0.711805
sphincsshake128ssimple,5146.249914,9.642484
sphincsshake128fsimple,267.006172,0.602242
sphincssha2256ssimple,11015.034842000001,3.3883490000000003
sphincssha2256fsimple,1148.963343,0.54703
sphincssha2192ssimple,12682.217185000001,5.395535
sphincssha2192fsimple,579.887843,0.604416
sphincssha2128ssimple,7484.183341999999,3.316336
sphincssha2128fsimple,371.428728,0.519096
mldsa87,32.009857000000004,1.455832
mldsa65,30.358356999999998,1.802335
mldsa44,27.497086,0.904625
falcon512,61.157486,6.075016
falcon1024,125.385357,9.993636
RSA,1935.092815,635.4876109999999
EC,20.3156,0.422526
