algorithm,value,std
sphincsshake256ssimple,6957.205486000001,5.449312000000001
sphincsshake256fsimple,745.1529999999999,0.555044
sphincsshake192ssimple,7884.887,12.505095
sphincsshake192fsimple,366.735957,0.664168
sphincsshake128ssimple,4534.117671999999,8.625437
sphincsshake128fsimple,230.53695699999997,0.527515
sphincssha2256ssimple,10178.819185,4.636203999999999
sphincssha2256fsimple,1057.187314,0.727517
sphincssha2192ssimple,11418.768386,2.62893
sphincssha2192fsimple,519.665785,0.546561
sphincssha2128ssimple,6599.910814,3.186422
sphincssha2128fsimple,325.253728,0.48281399999999997
mldsa87,15.293757,1.4308070000000002
mldsa65,14.8347,1.621282
mldsa44,13.263486,1.032381
falcon512,12.685943,0.435482
falcon1024,13.972957,0.458769
RSA,20.280286,0.329422
EC,9.769656999999999,0.359184
