algorithm,value,std
sphincsshake256ssimple,182.116942,0.716765
sphincsshake256fsimple,191.890071,0.762862
sphincsshake192ssimple,179.0807,0.7549469999999999
sphincsshake192fsimple,191.79257099999998,0.6188279999999999
sphincsshake128ssimple,176.622715,0.673381
sphincsshake128fsimple,185.69982900000002,0.750574
sphincssha2256ssimple,157.1378,0.683052
sphincssha2256fsimple,171.239728,0.689506
sphincssha2192ssimple,153.33297100000001,0.7804319999999999
sphincssha2192fsimple,170.998871,0.720094
sphincssha2128ssimple,188.773243,0.63957
sphincssha2128fsimple,200.813,0.618258
mldsa87,174.409786,0.6877479999999999
mldsa65,173.841457,0.630863
mldsa44,173.353685,0.646123
falcon512,173.642743,0.666315
falcon1024,173.791257,0.591327
RSA,113.114971,0.44136000000000003
EC,113.676428,0.41776399999999997
