algorithm,value,std
sphincsshake256ssimple,0.538916571,0.024681917
sphincsshake256fsimple,0.559572115,0.039253177
sphincsshake192ssimple,0.537980343,0.028576741
sphincsshake192fsimple,0.557758172,0.033358216
sphincsshake128ssimple,0.545879771,0.028461582
sphincsshake128fsimple,0.561912685,0.049617101
sphincssha2256ssimple,0.641550629,0.10218767
sphincssha2256fsimple,0.788538514,0.014370184
sphincssha2192ssimple,0.618437486,0.100434995
sphincssha2192fsimple,0.619607772,0.097153072
sphincssha2128ssimple,0.325456458,0.079835211
sphincssha2128fsimple,0.312407771,0.07585154
mldsa87,0.811066515,0.03667729
mldsa65,0.798544457,0.026362929
mldsa44,0.793863314,0.01479454
falcon512,1.049219657,0.014528244
falcon1024,1.055246628,0.017796565
RSA,0.165653943,0.111800083
EC,0.130135771,0.107363333
