algorithm,value,std
sphincsshake256ssimple,7571.17068,1.9644620000000002
sphincsshake256fsimple,817.043557,1.147784
sphincsshake192ssimple,8785.338141,13.378709
sphincsshake192fsimple,415.010201,1.235878
sphincsshake128ssimple,5162.2870729999995,1.573657
sphincsshake128fsimple,268.588767,1.062082
sphincssha2256ssimple,11030.172141,15.262836
sphincssha2256fsimple,1152.765205,2.269362
sphincssha2192ssimple,12687.814514,5.720404
sphincssha2192fsimple,582.3497319999999,1.073191
sphincssha2128ssimple,7480.000043999999,5.538241999999999
sphincssha2128fsimple,372.35938600000003,1.098659
mldsa87,33.85541,2.21465
mldsa65,30.990577,1.6995630000000002
mldsa44,28.723314,1.194069
falcon512,64.500377,6.030488
falcon1024,129.390502,10.961775999999999
RSA,2005.3405299999997,648.730507
EC,20.843784,0.896187
