algorithm,value,std
sphincsshake256ssimple,660.463071,0.507475
sphincsshake256fsimple,71.251272,0.13487500000000002
sphincsshake192ssimple,763.9939569999999,0.708319
sphincsshake192fsimple,36.102443,0.093531
sphincsshake128ssimple,441.911129,0.399341
sphincsshake128fsimple,22.944771,0.08208399999999999
sphincssha2256ssimple,402.04075700000004,0.34169400000000005
sphincssha2256fsimple,42.429414,0.096995
sphincssha2192ssimple,448.0492,0.319223
sphincssha2192fsimple,21.3968,0.081697
sphincssha2128ssimple,238.569943,0.182888
sphincssha2128fsimple,13.253586,0.06841799999999999
mldsa87,1.961557,0.084192
mldsa65,1.871429,0.089062
mldsa44,1.832357,0.089633
falcon512,2.0283860000000002,0.077721
falcon1024,2.381557,0.07066700000000001
RSA,2.564314,0.075943
EC,1.393171,0.07688500000000001
