algorithm,value,std
sphincsshake256ssimple,9.532913371,0.030406122
sphincsshake256fsimple,9.798392686,0.01813501
sphincsshake192ssimple,9.510560914,0.027935286
sphincsshake192fsimple,9.5440896,0.038746213
sphincsshake128ssimple,9.491894857,0.01359448
sphincsshake128fsimple,9.520683886,0.038765931
sphincssha2256ssimple,9.534785829,0.035735133
sphincssha2256fsimple,9.784641829,0.036395834
sphincssha2192ssimple,9.507050057,0.020626525
sphincssha2192fsimple,9.550994286,0.048734158
sphincssha2128ssimple,9.491836343,0.012818444
sphincssha2128fsimple,9.515125029,0.034594231
mldsa87,9.493006629,0.007612661
mldsa65,9.488091429,0.003727489
mldsa44,9.4773248,0.019939802
falcon512,9.478495086,0.005344757
falcon1024,9.4851072,0.00514103
RSA,9.214010514,0.007973691
EC,9.216175543,0.005376184
