algorithm,value,std
sphincsshake256ssimple,10.214429257,0.022890015
sphincsshake256fsimple,10.234792229,0.038245791
sphincsshake192ssimple,10.2146048,0.028081627
sphincsshake192fsimple,10.233563429,0.032927677
sphincsshake128ssimple,10.221216914,0.027520951
sphincsshake128fsimple,10.225137371,0.034121493
sphincssha2256ssimple,10.311387429,0.101198754
sphincssha2256fsimple,10.462880914,0.012027869
sphincssha2192ssimple,10.291960686,0.099829506
sphincssha2192fsimple,10.291317029,0.096253718
sphincssha2128ssimple,10.002549029,0.079687143
sphincssha2128fsimple,9.988154514,0.075628631
mldsa87,10.519288686,0.035292305
mldsa65,10.489212343,0.006819624
mldsa44,10.483770514,0.008214019
falcon512,10.7323392,0.010703801
falcon1024,10.748372114,0.016613064
RSA,9.688093257,0.01866873
EC,9.800323657,0.106552803
