algorithm,value,std
sphincsshake256ssimple,310.590025143,0.058252826
sphincsshake256fsimple,310.607637943,0.054424021
sphincsshake192ssimple,310.585344,0.054401071
sphincsshake192fsimple,310.573407086,0.048926365
sphincsshake128ssimple,310.533207771,0.057242874
sphincsshake128fsimple,310.555209143,0.05349304
sphincssha2256ssimple,310.928003657,0.052683974
sphincssha2256fsimple,310.937775543,0.051837433
sphincssha2192ssimple,310.909864229,0.043353158
sphincssha2192fsimple,310.933445486,0.04516511
sphincssha2128ssimple,310.630634057,0.055340002
sphincssha2128fsimple,310.633325714,0.056905129
mldsa87,311.039531886,0.061217157
mldsa65,310.9810176,0.049212067
mldsa44,310.9912576,0.054631436
falcon512,311.132862171,0.049057777
falcon1024,311.213787429,0.049454418
RSA,109.819904,0.056531553
EC,109.959870171,0.052804228
